0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.38163462344788e-24,0.01090838705791986,-2.8222037344682975e-24,-3.923974763742476e-25,0.027481817216347532,5.324319731798048e-24,2.5805557887354613e-23,1.3103088405525327e-23,0.030651128201430344,1.9808690160248878e-23,2.0924839172554263e-23,-1.8335100106711557e-24,-5.768575150239861e-24,-5.187979200856263e-24,-9.48033206149163e-24,0.04714835995883749,0.015570527090381031,-7.431879643171824e-24,7.977635734289682e-24,0.0018156568246210864,2.947169847424647e-23,-1.2395719462034354e-23,0.04872761731519671,1.0175756373001223e-23,1.09072654695378e-23,-1.36096164861451e-24,-9.739355399684781e-25,1.9625805034552702e-23,2.1030220316818595e-24,0.05834672136726824,2.7137455691455987e-23,-1.655924219968177e-23,-1.2024716687795617e-23,0.03606877535942001,0.005122358761136402,7.745243973234731e-24,-2.0319068306366238e-23,1.562929871128415e-23,1.7557315407636283e-23,-1.1837057699952299e-23,2.6866803767334e-24,0.07882703748466988,-2.1698780098449765e-24,-1.3952567907479565e-23,0.04842088633076196,1.8297614743094477e-23,0.047578016539382505,2.7233964015956216e-23,1.545705734342099e-23,0.07473481082330528,-6.875534338865082e-24,-7.92784749702575e-25,0.057383302282597796,4.6447499188356036e-24,0.045763271500468265,9.087132781589787e-24,8.524847614053383e-24,2.023897935159732e-23,2.173776949433696e-23,0.01157641769224053,-2.0504210966060732e-23,1.5811581021566762e-23,-1.5171262724610186e-24,0.004883127143854891,0.021569202712831286,-2.2872161409591195e-24,0.015261116934245271,0.039449256048368936,-2.0362804932239568e-24,3.262331971164468e-24,6.012049000205602e-24,-4.477827818488943e-25,0.012864196903915819,-6.088397135082248e-24,0.019256956942912264,5.303226363002845e-24,0.0044340861556769395,2.1261423874202688e-24,-6.959608701007905e-24,-1.5628318362155083e-23,1.0636155082041823e-23,-5.739534876701832e-24,-2.1826881523490433e-23,-3.552990392402322e-24,5.936314744617226e-24,0.017222007110261978,1.1583833770431283e-23,-1.1374774380059426e-23,0.010503540397572593,1.478610391643621e-23,0.11185483593490998,1.1065219074446844e-23,-9.520447885661067e-24,1.3197872594160026e-24,0.0942454231044085,6.733998871862744e-24,0.002331158805056549
9.778406382869459e-24,0.010909409324611222,1.2134422102919597e-23,2.4508172817021617e-24,0.027482290324649033,-2.6106502550636237e-23,-5.255739141752493e-25,-1.7362909246703442e-23,0.030651237387350847,4.200611721168928e-24,1.7580242561768336e-23,2.363024387695976e-24,5.255266321557618e-24,3.883528753196141e-24,1.384248823463488e-24,0.04714764439365568,0.015570302497377638,1.743365901067111e-23,1.947010396737063e-23,0.0018152498355812406,1.8547710809477502e-24,6.708808182305963e-24,0.04872811724281939,-1.2333593000751663e-23,-2.977735090360122e-23,1.2997060933160982e-23,1.3670270764351444e-23,-6.02320080884265e-24,-4.445647438798143e-24,0.05834658502761373,9.087412892343684e-24,-9.764948194922224e-25,-1.1091044132345756e-24,0.036068504941798085,0.0051228516637131715,9.825880710410038e-24,1.370426900756578e-23,-1.8530834862450255e-23,-1.0194768566352655e-23,1.7995124584043493e-23,1.5367304540637484e-23,0.07882710845990759,-1.385535740339016e-23,-1.8136277641167607e-23,0.04842049976190021,1.2331843697649883e-24,0.04757802076818141,-8.337012464309516e-24,2.8159203407624133e-23,0.07473496848329485,1.667280173544739e-23,2.497387868355692e-24,0.05738310690812137,1.2350149050336675e-23,0.045763428619469276,1.5557851538494264e-23,1.565602510573014e-23,1.041955123965436e-23,1.3518912696361613e-23,0.01157675878684791,3.2563522013723744e-24,5.646389905809995e-25,-2.2095529836938822e-24,0.004883479349558549,0.021569256719068605,9.486880455413217e-25,0.015260560011138258,0.039449117797242424,4.871082584985437e-24,1.1126910958496861e-23,3.630123815054511e-24,1.516418469791963e-23,0.012863927526733501,-1.136634551359293e-23,0.0192567923145817,1.4491224183172284e-23,0.004434267343993277,3.024167814156128e-24,-5.900972977657029e-24,-2.709760618775612e-24,1.6974955935444384e-23,-1.828929100353807e-23,-3.9514267776601127e-25,-9.244972011489628e-24,-2.6442079535441316e-24,0.017222055776566565,2.9089313669869958e-24,6.811069433034235e-24,0.010502907424919519,1.414718658661989e-23,0.11185425141004031,3.7480823368440045e-24,2.3808074660745213e-25,-7.506051795471236e-24,0.09424609427101485,-5.18419179838809e-24,0.0023312056282498326
1.5478124384386724e-23,0.024932920805062618,6.806023972736027e-24,1.4842212430674929e-24,0.03425001582788499,3.1282305548171984e-23,6.838354372479845e-23,-1.2777224404867394e-23,0.03076497445840684,0.007476802581339164,1.1018252549223204e-23,8.417204230105914e-24,7.630230084868857e-24,-7.9997095320587955e-25,-3.2762815389397472e-24,0.033556720020058946,0.012075879484201902,-7.547063550490591e-24,1.8202752463633126e-23,-1.1211252000496807e-23,-2.009291131132756e-24,1.3009439856701697e-23,0.05327573124789276,-6.06201954681659e-24,9.34398895955675e-24,9.57960818477707e-24,1.1149195036712133e-23,-1.3041153393167732e-23,-1.9306571590982753e-24,0.05763062383392421,-9.130888781824837e-25,2.2466566907987546e-23,-7.735948173619328e-24,0.031770512467035994,0.010919712490765301,-8.045014713760479e-24,-1.9529296322699813e-23,-7.013197480613723e-24,-5.381813261084476e-25,-5.404165300654975e-24,-2.893628024937246e-23,0.07822401526958946,1.8216290771696577e-23,9.415236493632405e-24,0.04219140428396709,0.017198492792948907,0.04673354431619211,3.390758136557709e-24,-1.2383537420786842e-24,0.07653947468588879,8.412898747697969e-24,-6.6096798555284395e-24,0.05310228212646256,2.4256917436470604e-23,0.044876831345425895,-1.0421330017212083e-23,2.5608628642832173e-23,5.575726218508604e-23,-5.190573975599902e-25,0.015439623511698667,-1.4387415189012845e-23,2.041249984711156e-23,-1.2478503904923718e-23,0.007440489186098497,0.019953587992411696,-1.1220876572146343e-23,0.0046609026437713745,0.03632337521211488,0.0015699804877040962,-1.6979867515679455e-24,-2.3080232736046128e-23,1.425966924432656e-23,0.005630880414074058,1.4992171690287343e-23,0.013981024639655877,-1.6481743552385246e-23,0.006114380724015638,-7.434864311406755e-24,-8.272457113165764e-24,1.385071054974911e-23,5.5401475971979135e-24,-2.3155367103601354e-23,-1.1690740134512253e-23,0.00673790619677995,5.710724084752339e-23,0.017740236154582537,1.419140504888098e-23,9.993656653296578e-24,-1.5125286560694144e-23,-2.9218642921905827e-24,0.1009363941114037,9.716246423694653e-24,6.85988126697224e-24,-7.64582520197573e-24,0.10485147814422133,5.92971412774501e-26,0.0030998025444203318
-9.658325189856558e-24,0.03400194006212548,2.0821392832522278e-23,2.1565295856797732e-23,0.03894415352330623,3.1211425168683463e-24,1.131339974506024e-24,2.9043607683152363e-24,0.026638972953516516,0.01468211544377217,-1.132467477927824e-23,-8.029798364685574e-24,4.37860618083293e-25,6.898937660193438e-24,1.5535858487757518e-24,0.022085768513139214,0.007223755400792658,4.199127731215169e-24,0.009292873567702063,4.823613346089562e-24,1.7415554267650114e-23,-7.984195059428521e-25,0.05352215140069634,2.999825947118567e-24,-8.905136977385295e-25,1.9539811239903123e-23,-1.469009474314714e-23,2.4652870739065024e-23,-7.536603525426351e-24,0.0586991063409996,-1.924817974140531e-23,2.0092983398133063e-24,3.988734150701648e-24,0.027403932747598912,0.011307416227174892,6.781865924950524e-24,-9.76543867154931e-24,-4.64759432865844e-24,9.092936051728891e-25,-1.1837288393183988e-23,1.5099602732146852e-24,0.0773038724848685,8.714048150419225e-24,-9.170043263557873e-24,0.03780814083561439,0.03161482285227637,0.0452429489938712,-3.5807580797675015e-24,-2.6901221976869968e-24,0.07673838900739395,-9.859861855025735e-24,-3.755686962374052e-24,0.04870500200601892,3.1776623776391366e-23,0.04353840155962127,1.6900092085862854e-23,1.3668050966374455e-24,1.0269757880339485e-23,-1.12238001835511e-23,0.01655053119312312,6.979498388227733e-24,0.005489901823957982,2.628111484252296e-24,0.005703240288022326,0.016132969622494615,4.452651358707686e-24,9.367936172839151e-24,0.03364656837765028,0.004045716591915411,1.8398777119555406e-24,2.3348211083737834e-23,1.6992265431381094e-25,2.732306789972001e-24,-3.128985143934476e-23,0.007083895185198245,-1.2346522393844871e-23,0.00684653196459316,-8.45330643371295e-25,-3.1350747453880025e-24,1.1367094239646816e-23,-1.0888873305667287e-23,-2.815295967712619e-23,1.3567864415740332e-23,0.011800167450464178,0.003312570005789327,0.01685905438944899,-9.624698105072201e-24,9.958026325709298e-24,7.84401291661564e-24,3.299855085541056e-23,0.092416136614504,5.555018815413813e-24,0.001849003794148995,-5.026867163656399e-24,0.11232909637463935,2.8537884769638907e-23,0.0011808524035612715
1.146294389694866e-23,0.041406582821952864,-5.078344175450448e-25,1.0039254746589978e-23,0.042330153815496874,-2.2509445030191363e-23,-1.2511678920806498e-23,-4.394384935293796e-24,0.02116735384035553,0.01921536114534267,2.3867058175573835e-26,-2.940478489982429e-23,-1.4719064964615624e-23,1.476708747121526e-23,3.63478638484965e-24,0.010120246749698017,0.0020345720607772544,-6.3016660642614e-24,0.017442552964088528,-1.1879105901367885e-23,-3.868781483422287e-23,-1.802407114993438e-23,0.05302684020485891,-1.5188470874429881e-23,-1.7119625041868408e-23,-6.683168886550779e-24,0.0005738202159811024,1.3492380767115589e-24,1.0717478609598259e-23,0.05865360781617272,1.6354396271019837e-24,-3.2530497105868054e-24,-2.3299219910643e-23,0.021718390336346143,0.009961397104148326,1.7884311249314547e-23,-2.4048158694740866e-23,2.330387068132463e-23,-1.3183144643850463e-23,-4.469611153932799e-25,-3.053480947280887e-23,0.07565367187881855,7.315713842823315e-24,-4.387762788769714e-24,0.03394745950517049,0.04403341369913772,0.04353653654368769,-7.50351209137028e-24,1.3470507857285074e-23,0.07717233906778007,-1.1329516432355371e-23,-9.377392414862234e-24,0.044938294738055065,3.7867974635390955e-23,0.041096167637039306,-3.947491485848183e-24,-3.926000045984903e-24,-8.954030698828186e-24,-2.5219132683979547e-24,0.01689282521854491,-9.45858303168811e-24,0.015989011984652128,7.265449037282151e-24,0.0032279044896187025,0.012259250647498129,9.448688579273847e-24,1.7305458591952595e-24,0.030487616019482234,0.006528844815324609,-5.472772028837938e-24,-5.235163901899942e-24,-1.0653187092423632e-23,-2.9135980927511767e-23,-2.9604293266350533e-23,-2.838686337896359e-24,-5.180146536120781e-25,0.008176680702415081,-6.2882083299669636e-24,-1.549643436585091e-23,-2.276524564556677e-23,-1.8959859049455324e-23,-3.300359292671605e-24,-1.745440248871358e-23,0.015672117511012416,0.0065535206151559194,0.015475818069739865,-2.6277079617251594e-23,1.2873435101119305e-23,-2.106808478719659e-23,8.147751774539401e-24,0.08441076258572888,1.7273258815306508e-23,0.007188521311370559,-9.342982892407818e-24,0.11910836388454882,6.549147585640092e-25,1.710939760899526e-23
